0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0
0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,46,0,0,20,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0
0,0,0,2,2,2,2,2,2,2,99,2,2,2,99,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,94,2,2,2,94,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,999,2,2,2,999,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,96,2,2,2,2,2,2,2,2,95,2,2,2,2,2,0
0,0,0,2,2,2,2,99,0,2,2,2,98,0,0,2,2,0,99,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,96,2,2,2,0,0,0,2,2,95,2,2,2,2,2,0
0,0,0,2,2,2,2,99,0,2,2,2,0,0,0,2,2,0,99,2,2,2,91,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,91,0
0,0,0,2,2,2,2,2,2,2,2,97,9,97,2,2,2,2,2,2,2,2,91,0
0,0,0,2,2,2,2,2,2,2,2,0,9,0,2,2,2,2,2,2,2,2,91,0
0,0,0,2,2,2,2,2,2,2,2,99,2,99,2,2,2,2,2,2,2,2,0,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,0,0,0,2105,2106,0,0,0,0,0,0,0,0,0,0,2107,2108,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
