0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,30,2117,2118,30,30,30,30,30,30,30,30,30,30,30,30,2119,2120,30,30,0
0,0,0,20,20,21017,21018,20,20,20,20,20,20,20,20,20,20,20,20,21019,21020,20,20,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,999,0
0,0,0,2,5,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,999,0
0,0,0,2,0,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,999,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,999,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,999,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
