0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,30,2113,2114,30,30,30,30,30,30,30,30,30,30,30,30,2115,2116,30,30,0
0,0,0,20,20,21013,21014,20,20,20,20,20,20,20,20,20,20,20,20,21015,21016,20,20,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
0,0,0,2,5,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,0,0
0,0,0,2,0,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,0,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,6,40,2,2,2,2,6,40,2,2,2,6,40,2,2,2,2,0
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
