11,11,203,204,11,11,11,11,11,11,11,11,11,11,11,11,205,206,11,11
11,11,203.1,204.1,11,11,11,11,11,11,11,11,11,11,11,11,205.1,206.1,11,11
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,6,7,2,2,2,2,6,7,2,2,2,6,7,2,2,2,2
2,2,2,6,7,2,2,2,2,6,7,2,2,2,6,7,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
2,5,2,6,7,2,2,2,2,6,7,2,2,2,2,2,2,2,2,8
2,5,2,6,7,2,2,2,2,6,7,2,2,2,6,7,2,2,2,8
2,5,2,2,2,2,2,2,2,2,2,2,2,2,6,7,2,2,2,8
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,6,7,2,2,2,2,6,7,2,2,2,6,7,2,2,2,2
2,2,2,6,7,2,2,2,2,6,7,2,2,2,6,7,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
